VCL	3150	556	2598
AP3M1	2149	180	2014
ADK	20051	261	19831
KAT6B	15012	130	14882
DUSP29	79	78	1
LOC104360532	0	0	0
LOC104356375	4	4	0
LOC104357101	0	0	0
SAMD8	1264	28	1236
VDAC2	1340	14	1326
COMTD1	12	5	7
ZNF503	3	0	3
LRMDA	77	0	77
LOC122153387	2	0	2
KCNMA1	154	4	150
DLG5	37	1	36
POLR3A	4804	54	4757
RPS24	49389	560	48836
LOC122152448	0	0	0
LOC116958949	0	0	0
ZMIZ1	98	1	97
PPIF	379	3	376
ZCCHC24	1	0	1
ANXA11	2866	28	2838
PLAC9	87	86	1
LOC104365169	41	1	40
TMEM254	116	2	114
LOC122154846	1	0	1
BMS1	3069	40	3029
RET	72	13	59
CSGALNACT2	202	6	196
RASGEF1A	112	18	94
LOC116961887	0	0	0
SFTPD	1	0	1
LOC116961888	1	0	1
LOC116961889	2	0	2
LOC116961886	6	1	5
MAT1A	96	0	96
LOC104365787	221	30	201
EXOSC3	259	13	256
PRXL2A	97	1	96
TSPAN14	565	11	875
LOC104360131	150	470	1
SH2D4B	21	0	21
NRG3	0	0	0
LOC116961880	0	0	0
GHITM	16880	121	16759
LOC116961879	467	3	464
CDHR1	112	4	108
LRIT2	0	0	0
LRIT1	0	0	0
RGR	0	0	0
SLC18A3	0	0	0
CHAT	1	1	0
OGDHL	46	0	46
PARG	5403	82	5329
TIMM23B	3427	266	3169
LOC116961890	73	7	66
NCOA4	44134	664	43470
GPRIN2	5	0	6
LOC104356519	41	42	0
SHLD2	1244	13	1231
GLUD1	1388	32	1356
ADIRF	6	0	6
SNCG	0	0	0
MMRN2	6	2	4
BMPR1A	7	1	6
LOC116961882	3	3	0
LDB3	5	0	6
LOC122154850	0	1	0
OPN4	1	1	0
WAPL	15219	396	14823
LOC116961883	18	17	1
GRID1	2	0	2
LOC116961881	0	0	0
CCSER2	1168	11	1157
LOC104358648	0	0	0
BICC1	0	0	0
PHYHIPL	0	0	0
FAM13C	1	0	1
LOC116964491	0	0	0
SLC16A9	27	1	26
CCDC6	367	4	363
LOC122152902	0	0	0
ANK3	1	0	1
LOC116964490	0	0	0
CDK1	13	0	13
RHOBTB1	10	2	8
TMEM26	0	0	0
CABCOCO1	0	0	0
ARID5B	12	0	12
RTKN2	1	0	1
ZNF365	2	0	2
LOC116964493	5	1	4
ADO	95	12	83
EGR2	5	1	4
NRBF2	913	9	912
LOC116961994	83	90	1
JMJD1C	3148	82	3066
REEP3	3185	30	3155
LOC104365788	452	5	447
LOC122153455	1	0	1
CTNNA3	108	4	104
LRRTM3	1	1	0
TRNAS-UGA	19	1	18
DNAJC12	65	1	64
SIRT1	6240	316	5924
HERC4	6737	98	6640
MYPN	5	5	1
ATOH7	5	0	5
PBLD	44	1	44
HNRNPH3	690	11	680
RUFY2	1216	27	1189
DNA2	97	1	96
LOC116961987	56	131	13
SLC25A16	392	14	466
TET1	3148	128	3020
CCAR1	3141	51	3090
LOC116961997	33	0	33
STOX1	79	75	4
LOC104362967	438	12	426
LOC104356629	3148	56	3092
KIFBP	1624	40	1584
SRGN	271	4	267
VPS26A	2307	19	2288
SUPV3L1	557	6	551
HKDC1	90	1	89
HK1	929	25	904
TACR2	16	16	0
TSPAN15	0	0	0
COL13A1	0	0	0
LOC116961988	3	0	3
LOC104363435	1	0	1
AIFM2	4	0	4
CHST3	3	0	3
LOC104361126	1592	16	1576
LOC116961415	53	1	52
LOC104359722	32	7	25
VSIR	42	2	40
CUNH10orf105	0	0	0
LOC122154873	0	0	0
SLC29A3	4	0	4
UNC5B	0	0	0
LOC122154883	0	0	0
LOC116961405	0	0	0
PCBD1	2	2	0
SGPL1	133	0	133
LOC104366834	0	0	0
LOC116961409	0	0	0
ADAMTS14	0	0	0
LOC116961404	0	0	0
PALD1	1	0	1
EIF4EBP2	8	2	7
LRRC20	0	1	0
TRNAE-UUC	0	0	0
NPFFR1	0	0	0
PPA1	152	27	125
SAR1A	484	5	479
TYSND1	21	0	21
SPOCK2	16	0	16
ASCC1	1016	59	979
ANAPC16	434	14	442
DDIT4	34	2	32
DNAJB12	308	7	301
MICU1	934	47	887
MCU	825	11	814
OIT3	421	15	406
PLA2G12B	1	1	0
LOC116960091	5	0	5
P4HA1	533	27	506
NUDT13	12	0	17
LOC122153423	3	6	2
CWF19L1	1203	54	1150
LOC116960102	1103	14	1089
CHUK	1745	17	1728
ERLIN1	242	13	229
ADAM8	5	4	1
TUBGCP2	1132	18	1119
ZNF511	132	20	120
PRAP1	0	0	0
ECHS1	737	12	729
LOC122153308	5	7	2
MTG1	530	222	312
PAOX	193	29	164
LOC104356056	0	0	0
LOC104358986	0	0	0
RNLS	29	1	28
PTEN	10744	173	10575
ATAD1	1881	23	1862
PAPSS2	44	12	32
MINPP1	264	7	257
SGMS1	5704	85	5619
LOC104363303	5	0	5
A1CF	0	0	0
PRKG1	19	0	19
DKK1	0	0	0
PCDH15	0	0	0
LOC122154923	1	0	1
LOC116966008	4	0	4
IPMK	21655	494	21161
CISD1	3274	145	3130
UBE2D1	735	13	723
TFAM	1653	15	1638
DNAJC9	298	152	358
FAM149B1	1528	654	1112
ECD	1330	39	1317
GYG1	299	101	198
HLTF	1502	68	1437
LOC104356476	4	4	0
HPS3	2378	25	2406
LOC104360396	344	389	5
TM4SF18	2	0	2
TM4SF1	2	0	2
TM4SF4	0	0	0
WWTR1	50	4	47
LOC116964604	344	328	21
COMMD2	554	6	553
RNF13	11171	99	11072
PFN2	578	68	510
TSC22D2	1702	32	1670
EIF2A	1152	27	1126
SERP1	3234	190	3045
SELENOT	1442	7	1436
ERICH6	4	4	0
LOC122153737	0	2	21
SIAH2	12	39	2
MINDY4B	0	0	0
LOC116963242	0	0	0
LOC116963243	0	0	0
CLRN1	0	0	0
MED12L	24	3	24
GPR171	14	3	11
P2RY14	0	0	0
GPR87	0	0	0
P2RY13	25	0	25
P2RY12	3	1	5
IGSF10	1	1	0
AADAC	0	0	0
SUCNR1	14	0	14
MBNL1	2534	43	2493
LOC122153813	0	1	1
LOC104356596	1	0	1
LOC116964419	0	0	0
LOC122152421	1147	6	1141
LOC122154039	3	0	3
LOC116963391	2	0	2
LOC122154049	99	2	97
ARHGEF26	41	4	37
DHX36	2032	39	1993
GPR149	0	0	0
MME	16	1	15
STRIT1	0	0	0
PLCH1	26	0	26
CUNH3orf33	169	0	169
SLC33A1	235	3	232
GMPS	1234	6	1228
KCNAB1	33	26	7
SSR3	1921	28	1894
LOC104369157	1978	30	1959
LOC116963396	5	7	8
LOC116963397	12	12	0
LEKR1	48	8	40
LOC116963393	122	189	4
CCNL1	2190	58	2203
VEPH1	1	1	0
PTX3	0	0	0
LOC104360584	0	0	0
SHOX2	0	0	0
RSRC1	641	6	637
LOC116963401	2	4	0
MLF1	1153	21	1132
GFM1	483	36	539
LXN	126	118	100
LOC104364223	33	34	2
LOC122153537	84	1	86
LOC116963399	31	0	31
MFSD1	1177	10	1167
LOC116963405	832	14	818
LOC104362320	30	1	29
IL12A	0	0	0
LOC116963402	1	0	1
IFT80	674	17	657
SMC4	2713	210	2508
TRIM59	1870	29	1846
KPNA4	47295	648	46647
